_id,Time_Stamp,Device_ID,AC1,Current,voltage,Power_Factor,Real_Power,room_temp,Compressor_temp,External_temp,Current_mode_of_AC,Auto,Swing_dir,timing_clock_of_ac,AC_fan,AC_brand,Humidity,_updated,_created,_etag,_links,parent,collection
ObjectId(5db06a59620444f3d7c9e157),2019-10-23T14:03:41.422995+00:00,011019,,0.17,242.45,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T14:57:29.000Z,2019-10-23T14:57:29.000Z,7488f02ce7a16dbb854e7988df1daf8b1323fe4f,,,
ObjectId(5db06adb620444f3d7c9e158),2019-10-23T14:05:41.843877+00:00,011019,,0.15,243.87,0.1,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T14:59:39.000Z,2019-10-23T14:59:39.000Z,828f0d00eb9c8828614fd90c297baeb715020000,,,
ObjectId(5db06b5d620444f3d7c9e159),2019-10-23T14:07:42.252883+00:00,011019,,0.17,240.95,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T15:01:49.000Z,2019-10-23T15:01:49.000Z,49c19b3244195aaf0f1b9c72e1381b2cf41848ed,,,
ObjectId(5db06be0620444f3d7c9e15a),2019-10-23T14:09:42.654624+00:00,011019,,0.2,241.73,-0.02,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T15:04:00.000Z,2019-10-23T15:04:00.000Z,9dfce258635ae158543e6bd1ffe9b513eb846358,,,
ObjectId(5db06c61620444f3d7c9e15b),2019-10-23T14:11:43.080071+00:00,011019,,0.15,242.72,0.15,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T15:06:09.000Z,2019-10-23T15:06:09.000Z,e77661ab94f2251634e982dc8c7999e5e8f6aee0,,,
ObjectId(5db06ce4620444f3d7c9e15c),2019-10-23T14:13:44.464657+00:00,011019,,0.15,241.75,0.13,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T15:08:20.000Z,2019-10-23T15:08:20.000Z,a7a0fb629bd9bef1ae4a522fe76ffc5ce418eb63,,,
ObjectId(5db06d65620444f3d7c9e15d),2019-10-23T14:15:43.964107+00:00,011019,,0.14,243.93,0.07,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T15:10:29.000Z,2019-10-23T15:10:29.000Z,2d20d81d13332c9de3737ae167f5bf36205f5aef,,,
ObjectId(5db06de7620444f3d7c9e15e),2019-10-23T14:17:44.310639+00:00,011019,,0.15,243.21,0.07,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T15:12:39.000Z,2019-10-23T15:12:39.000Z,1a17f1e534d355595ae3bc51986a5a86055563ae,,,
ObjectId(5db06e6a620444f3d7c9e15f),2019-10-23T14:19:44.726172+00:00,011019,,0.15,242.43,0.13,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T15:14:50.000Z,2019-10-23T15:14:50.000Z,2e733c5ed691bbf7ab811a4389917475f8958e9e,,,
ObjectId(5db06eeb620444f3d7c9e160),2019-10-23T14:21:45.211184+00:00,011019,,0.16,245.34,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T15:16:59.000Z,2019-10-23T15:16:59.000Z,fb3785c070d87e508f04fbfc8651b798d7c1c005,,,
ObjectId(5db07711620444f3d7c9e161),2019-10-23T13:01:28.624050+00:00,011019,,0.15,239.94,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T15:51:45.000Z,2019-10-23T15:51:45.000Z,dcd90e4424e4199dab00309a3e9c6d8102e114b2,,,
ObjectId(5db0778d620444f3d7c9e162),2019-10-23T13:03:29.031230+00:00,011019,,0.18,242.57,0.01,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T15:53:49.000Z,2019-10-23T15:53:49.000Z,b8bbfbcdb17f1d684dec2b8043943a549e4d5035,,,
ObjectId(5db07810620444f3d7c9e163),2019-10-23T13:05:29.465388+00:00,011019,,0.16,240.53,0.09,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T15:56:00.000Z,2019-10-23T15:56:00.000Z,c1692a67a6b6477cf954e5cc7af8ad4376f0d18f,,,
ObjectId(5db07892620444f3d7c9e164),2019-10-23T13:07:29.862726+00:00,011019,,0.16,244.26,0.14,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T15:58:10.000Z,2019-10-23T15:58:10.000Z,e0e1218feb8a743925176b4c911d2661369699dd,,,
ObjectId(5db07912620444f3d7c9e165),2019-10-23T13:09:30.322025+00:00,011019,,0.14,241.79,0.07,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T16:00:18.000Z,2019-10-23T16:00:18.000Z,08610e7840d914c2d1a06aba9c668dd1cc2bc1ee,,,
ObjectId(5db07995620444f3d7c9e166),2019-10-23T13:11:30.671495+00:00,011019,,0.18,241.2,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T16:02:29.000Z,2019-10-23T16:02:29.000Z,82deb6e404ce2093d4be5cc7480af43121b12a9b,,,
ObjectId(5db07a1d620444f3d7c9e167),2019-10-23T13:13:31.115434+00:00,011019,,0.14,243.75,0.1,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T16:04:45.000Z,2019-10-23T16:04:45.000Z,a65a52f5b8a97fb08c6efd1927a2b9601323c282,,,
ObjectId(5db07a9a620444f3d7c9e168),2019-10-23T13:15:31.521331+00:00,011019,,0.16,242.93,0.03,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T16:06:50.000Z,2019-10-23T16:06:50.000Z,c9396fc343ffd59c61f1c7e16e80e7a55f9b0958,,,
ObjectId(5db07b1c620444f3d7c9e169),2019-10-23T13:17:31.961087+00:00,011019,,0.17,242.31,-0.06,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T16:09:00.000Z,2019-10-23T16:09:00.000Z,c7f348f515cc6a2f803cbe5448b70e037c5d64ae,,,
ObjectId(5db07b9e620444f3d7c9e16a),2019-10-23T13:19:32.363956+00:00,011019,,0.19,243.59,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T16:11:10.000Z,2019-10-23T16:11:10.000Z,3ab52c6f1d9887bbc9b7eb074aefdaf22f6d7e4a,,,
ObjectId(5db07c20620444f3d7c9e16b),2019-10-23T13:21:32.764785+00:00,011019,,0.17,241.01,0.01,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T16:13:20.000Z,2019-10-23T16:13:20.000Z,0b80d929c16bb96ccc38dd92b3eab5f416ff9a94,,,
ObjectId(5db07ca2620444f3d7c9e16c),2019-10-23T13:23:33.166873+00:00,011019,,0.16,242.38,0.09,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T16:15:30.000Z,2019-10-23T16:15:30.000Z,ee67c2e25a723806957035facdae171cd7a3cee4,,,
ObjectId(5db07d24620444f3d7c9e16d),2019-10-23T13:25:33.590063+00:00,011019,,0.18,243.09,0.07,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T16:17:40.000Z,2019-10-23T16:17:40.000Z,cfa057c2918dcec9920f29f26b8eb3b5174b4cc8,,,
ObjectId(5db07dad620444f3d7c9e16e),2019-10-23T13:27:34.017046+00:00,011019,,0.15,240.47,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T16:19:57.000Z,2019-10-23T16:19:57.000Z,839c079398d9d74559e5e1cca296829d7334cc71,,,
ObjectId(5db07e28620444f3d7c9e16f),2019-10-23T13:29:34.448950+00:00,011019,,0.15,242.56,0.13,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T16:22:00.000Z,2019-10-23T16:22:00.000Z,38072d091cee85b331ee1c16d90f86d8c244fe9d,,,
ObjectId(5db088d1620444f3d7c9e170),2019-10-23T12:11:18.284753+00:00,011019,,0.16,242.22,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T17:07:29.000Z,2019-10-23T17:07:29.000Z,32554d8ab62f8e0814b48494d6b1b7612690051a,,,
ObjectId(5db08953620444f3d7c9e171),2019-10-23T12:13:18.908245+00:00,011019,,0.14,241.86,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T17:09:39.000Z,2019-10-23T17:09:39.000Z,a2396ecbfa403e384041615b880fc204fe398b7a,,,
ObjectId(5db089d5620444f3d7c9e172),2019-10-23T12:15:19.097259+00:00,011019,,0.14,240.6,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T17:11:49.000Z,2019-10-23T17:11:49.000Z,e32194164dcc174822464df9e9b834af4eab8889,,,
ObjectId(5db08a57620444f3d7c9e173),2019-10-23T12:17:19.514681+00:00,011019,,0.17,242.37,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T17:13:59.000Z,2019-10-23T17:13:59.000Z,7ca72fa960a45108f171f6219a0eb6c2d340cac8,,,
ObjectId(5db08ad8620444f3d7c9e174),2019-10-23T12:19:19.944831+00:00,011019,,0.16,242.27,0.06,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T17:16:08.000Z,2019-10-23T17:16:08.000Z,fa3e2979fb610384801b3bd0d7d1eec060e2005a,,,
ObjectId(5db08b5f620444f3d7c9e175),2019-10-23T12:21:20.358558+00:00,011019,,0.14,241.07,0.05,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T17:18:23.000Z,2019-10-23T17:18:23.000Z,49f322b778dee196a458a20d6a80181db1272105,,,
ObjectId(5db08bdb620444f3d7c9e176),2019-10-23T12:23:20.763776+00:00,011019,,0.15,243.19,0.16,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T17:20:27.000Z,2019-10-23T17:20:27.000Z,e6c6046e999121da8cc8a121aac457211a53aa50,,,
ObjectId(5db08c5e620444f3d7c9e177),2019-10-23T12:25:21.215768+00:00,011019,,0.15,243.48,-0.01,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T17:22:38.000Z,2019-10-23T17:22:38.000Z,5ab9b24f0c285c63378a385d39743bb7bf13b289,,,
ObjectId(5db08ce1620444f3d7c9e178),2019-10-23T12:27:21.613542+00:00,011019,,0.17,241.09,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T17:24:49.000Z,2019-10-23T17:24:49.000Z,ea16a1058a8092cb51bfeec02559c36e1d8de6af,,,
ObjectId(5db08d63620444f3d7c9e179),2019-10-23T12:29:22.034743+00:00,011019,,0.14,243.74,0.16,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T17:26:59.000Z,2019-10-23T17:26:59.000Z,aa33a96d508964bffa6ac31309838486e363d2d5,,,
ObjectId(5db092f7620444f3d7c9e17a),2019-10-23T11:21:07.938593+00:00,011019,,0.3,243.77,0.5,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T17:50:47.000Z,2019-10-23T17:50:47.000Z,7b2c0fcd5eb86a2806c800c0248aca48046c2155,,,
ObjectId(5db09379620444f3d7c9e17b),2019-10-23T11:23:08.377488+00:00,011019,,6.01,239.39,0.77,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T17:52:57.000Z,2019-10-23T17:52:57.000Z,7eed232efc678e1ce484a65e0bf0d08805457973,,,
ObjectId(5db093fb620444f3d7c9e17c),2019-10-23T11:25:09.756164+00:00,011019,,6.01,237.72,0.76,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T17:55:07.000Z,2019-10-23T17:55:07.000Z,c1cb18d14f14c034f937193aeffb063825dc1228,,,
ObjectId(5db0947d620444f3d7c9e17d),2019-10-23T11:27:09.173046+00:00,011019,,6.02,240.79,0.77,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T17:57:17.000Z,2019-10-23T17:57:17.000Z,f95facd3fbff33a8fd5aa064a4f6d94f938ebd72,,,
ObjectId(5db09500620444f3d7c9e17e),2019-10-23T11:29:09.617412+00:00,011019,,5.97,239.81,0.78,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T17:59:28.000Z,2019-10-23T17:59:28.000Z,26592a752c742e56550a0921c4577f131df6f9d5,,,
ObjectId(5db09ea7620444f3d7c9e17f),2019-10-22T17:36:28.269956+00:00,011019,,0.17,232.55,0.06,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T18:40:39.000Z,2019-10-23T18:40:39.000Z,b9f1244e8deaadd972a3881b3045c85a2ecc255a,,,
ObjectId(5db09f29620444f3d7c9e180),2019-10-22T17:38:28.811248+00:00,011019,,0.15,232.54,0.13,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T18:42:49.000Z,2019-10-23T18:42:49.000Z,513379cc43da3f2729505ebdc32377d4cf1464ab,,,
ObjectId(5db09fa8620444f3d7c9e181),2019-10-22T17:40:29.165611+00:00,011019,,0.17,232.85,0.16,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T18:44:56.000Z,2019-10-23T18:44:56.000Z,abb985b3c2053f9d7e97c86f3c3eb628da1762a1,,,
ObjectId(5db0a02b620444f3d7c9e182),2019-10-22T17:42:29.533868+00:00,011019,,0.16,233.83,0.22,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T18:47:07.000Z,2019-10-23T18:47:07.000Z,6b3f458cc49afe2a63bb4dfdf7f5bf0967e54503,,,
ObjectId(5db0a0ac620444f3d7c9e183),2019-10-22T17:44:29.989702+00:00,011019,,0.18,233.74,0.06,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T18:49:16.000Z,2019-10-23T18:49:16.000Z,45e29c305323950ae1dbd7fa1db3b74607ded398,,,
ObjectId(5db0a12e620444f3d7c9e184),2019-10-22T17:46:30.359633+00:00,011019,,0.16,232.65,0.19,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T18:51:26.000Z,2019-10-23T18:51:26.000Z,b167fad7877a2b333d76f8ebaa54077c18720d66,,,
ObjectId(5db0a1b2620444f3d7c9e185),2019-10-22T17:48:30.765906+00:00,011019,,0.15,233.75,0.17,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T18:53:38.000Z,2019-10-23T18:53:38.000Z,a7c82c8d5bb4e8b160b30fdb2ea06b0552f2389d,,,
ObjectId(5db0a234620444f3d7c9e186),2019-10-22T17:50:31.407985+00:00,011019,,0.15,232.73,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T18:55:48.000Z,2019-10-23T18:55:48.000Z,871fccad5fb02c97409844e40fe041ac713edbd0,,,
ObjectId(5db0a2b6620444f3d7c9e187),2019-10-22T17:52:31.599907+00:00,011019,,0.17,232.67,0.09,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T18:57:58.000Z,2019-10-23T18:57:58.000Z,d542dbac96796ecef51556e11def86abe862165a,,,
ObjectId(5db0a338620444f3d7c9e188),2019-10-22T17:54:32.077558+00:00,011019,,0.17,233.72,0.03,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:00:08.000Z,2019-10-23T19:00:08.000Z,47a554c6ba0e7105a2748b1379f6c967adfda65e,,,
ObjectId(5db0a3bf620444f3d7c9e189),2019-10-22T17:56:32.434910+00:00,011019,,0.15,232.67,0.15,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:02:23.000Z,2019-10-23T19:02:23.000Z,73e6d846da5a0dc3973aeca71bdb00098ec3383e,,,
ObjectId(5db0a43c620444f3d7c9e18a),2019-10-22T17:58:32.827038+00:00,011019,,0.16,233.76,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:04:28.000Z,2019-10-23T19:04:28.000Z,abe098644ba9bd8da471b85d129eec3dd984b2e7,,,
ObjectId(5db0a4be620444f3d7c9e18b),2019-10-22T18:00:33.245006+00:00,011019,,0.17,233.48,0.1,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:06:38.000Z,2019-10-23T19:06:38.000Z,1abeaac0d38ac4da0de29268ff55d8bd70e1bfc0,,,
ObjectId(5db0a540620444f3d7c9e18c),2019-10-22T18:02:33.691277+00:00,011019,,0.16,232.6,0.1,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:08:48.000Z,2019-10-23T19:08:48.000Z,51d432cc63faf6b5a72264ecbc2780cd26b447c5,,,
ObjectId(5db0a5c3620444f3d7c9e18d),2019-10-22T18:04:34.062931+00:00,011019,,0.15,233.68,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:10:59.000Z,2019-10-23T19:10:59.000Z,744f0e9e77b619c88ae84870e4856938c2bb5a89,,,
ObjectId(5db0a644620444f3d7c9e18e),2019-10-22T18:06:34.468712+00:00,011019,,0.17,232.75,0.1,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:13:08.000Z,2019-10-23T19:13:08.000Z,d2623192c1c09c522e713d63353994a3eecfdd3d,,,
ObjectId(5db0a6c7620444f3d7c9e18f),2019-10-22T18:08:34.888393+00:00,011019,,0.15,233.8,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:15:19.000Z,2019-10-23T19:15:19.000Z,5c743e434353a0406bbebf80b47700c57431fa66,,,
ObjectId(5db0a748620444f3d7c9e190),2019-10-22T18:10:35.390066+00:00,011019,,0.16,233.74,0.16,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:17:28.000Z,2019-10-23T19:17:28.000Z,34486132726d688cbcb4fd43b2f7fe2380223e13,,,
ObjectId(5db0a7c9620444f3d7c9e191),2019-10-22T18:12:35.702054+00:00,011019,,0.14,232.44,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:19:37.000Z,2019-10-23T19:19:37.000Z,c0299066dcaf1c0ef1cb63f99e55bf9478b0d845,,,
ObjectId(5db0a84c620444f3d7c9e192),2019-10-22T18:14:36.124085+00:00,011019,,0.15,234.86,0.14,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:21:48.000Z,2019-10-23T19:21:48.000Z,cd635e9a8b7206e903b5f77d580e00bcf36e91a0,,,
ObjectId(5db0a8cd620444f3d7c9e193),2019-10-22T18:16:36.577356+00:00,011019,,0.15,233.67,0.25,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:23:57.000Z,2019-10-23T19:23:57.000Z,9655d5f9189ea35e5040de8fc8a3adea265a6e9b,,,
ObjectId(5db0a94f620444f3d7c9e194),2019-10-22T18:18:36.992452+00:00,011019,,0.15,232.7,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:26:07.000Z,2019-10-23T19:26:07.000Z,5c49c05586f025430987e5fa955d4121aed908ee,,,
ObjectId(5db0a9d1620444f3d7c9e195),2019-10-22T18:22:37.823206+00:00,011019,,0.15,232.57,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:28:17.000Z,2019-10-23T19:28:17.000Z,3e1faf9eb56ba9cc99a7397c8544a52ebe2a5d96,,,
ObjectId(5db0aa53620444f3d7c9e196),2019-10-22T18:24:38.216716+00:00,011019,,0.16,233.92,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:30:27.000Z,2019-10-23T19:30:27.000Z,7649272c9b2ec381829cbd7d77ebf3c2845dc994,,,
ObjectId(5db0aad9620444f3d7c9e197),2019-10-22T18:26:38.940556+00:00,011019,,0.17,232.6,0.14,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:32:41.000Z,2019-10-23T19:32:41.000Z,a2ad3187d474b3cf532509a63e57e6baf1f83459,,,
ObjectId(5db0ab58620444f3d7c9e198),2019-10-22T18:28:39.025739+00:00,011019,,0.15,234.85,0.16,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:34:48.000Z,2019-10-23T19:34:48.000Z,1dcdc65453f7b240ffb9af5d8aa4dd619970ca79,,,
ObjectId(5db0abda620444f3d7c9e199),2019-10-22T16:32:15.118399+00:00,011019,,0.15,232.72,0.14,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:36:58.000Z,2019-10-23T19:36:58.000Z,536da53653dfc3b506371f8f290e5d0b32115d65,,,
ObjectId(5db0ac5c620444f3d7c9e19a),2019-10-22T16:34:15.587454+00:00,011019,,0.17,233.61,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:39:08.000Z,2019-10-23T19:39:08.000Z,975333267afd3a6ae7042bb8e4deb38264803133,,,
ObjectId(5db0acde620444f3d7c9e19b),2019-10-22T16:36:15.882117+00:00,011019,,0.17,232.64,0.15,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:41:18.000Z,2019-10-23T19:41:18.000Z,75b1fd500e069f3a9c5df64ab7c19ec08b87c113,,,
ObjectId(5db0ad60620444f3d7c9e19c),2019-10-22T16:38:16.279979+00:00,011019,,0.15,232.71,0.09,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:43:28.000Z,2019-10-23T19:43:28.000Z,1e2a0b35ee252083b53c8b7a6e6a82a8c3f13702,,,
ObjectId(5db0ade1620444f3d7c9e19d),2019-10-22T16:40:16.759578+00:00,011019,,0.17,233.65,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:45:37.000Z,2019-10-23T19:45:37.000Z,6f8879c60572022f218d55a3bd9f50a9afd99a70,,,
ObjectId(5db0ae64620444f3d7c9e19e),2019-10-22T16:42:17.114217+00:00,011019,,0.15,233.7,0.19,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:47:48.000Z,2019-10-23T19:47:48.000Z,b485bcebc3f0656db114aca62f3ec0663c8e1a97,,,
ObjectId(5db0aee5620444f3d7c9e19f),2019-10-22T16:44:17.515583+00:00,011019,,0.14,233.7,0.16,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:49:57.000Z,2019-10-23T19:49:57.000Z,65f069d846d603369ccded2ef800c7a52ba3656e,,,
ObjectId(5db0af67620444f3d7c9e1a0),2019-10-22T16:46:17.978908+00:00,011019,,0.15,233.57,0.19,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:52:07.000Z,2019-10-23T19:52:07.000Z,a26bcb46d13b8514f3f4fcc94bb8b68becba3d1e,,,
ObjectId(5db0afe9620444f3d7c9e1a1),2019-10-22T16:48:18.357470+00:00,011019,,0.15,235.8,0.18,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:54:17.000Z,2019-10-23T19:54:17.000Z,fcf0100f55e239408b9302786b15b4acb5661470,,,
ObjectId(5db0b06b620444f3d7c9e1a2),2019-10-22T16:50:18.816835+00:00,011019,,0.16,233.8,0,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:56:27.000Z,2019-10-23T19:56:27.000Z,a2d7fba979d98b920b95ea6e4d949d57780e4e4a,,,
ObjectId(5db0b0ed620444f3d7c9e1a3),2019-10-22T16:52:19.272582+00:00,011019,,0.15,233.52,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T19:58:37.000Z,2019-10-23T19:58:37.000Z,e01f19ddf90c16058744b32ea55709a31281bef2,,,
ObjectId(5db0b16e620444f3d7c9e1a4),2019-10-22T16:54:19.579083+00:00,011019,,0.16,232.74,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T20:00:46.000Z,2019-10-23T20:00:46.000Z,a3af4a22c7b85dfcba1db498f45f035af0155032,,,
ObjectId(5db0b1f1620444f3d7c9e1a5),2019-10-22T16:56:20.002484+00:00,011019,,0.17,233.48,0.1,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T20:02:57.000Z,2019-10-23T20:02:57.000Z,c13f62e617ae0a3b9534df4bdd8de0f23a8af20b,,,
ObjectId(5db0b27a620444f3d7c9e1a6),2019-10-22T16:58:20.444442+00:00,011019,,0.15,234.81,0.18,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T20:05:14.000Z,2019-10-23T20:05:14.000Z,26597f4f2c72401f4a414fcbb2981c7f52e8f865,,,
ObjectId(5db0b2f6620444f3d7c9e1a7),2019-10-22T17:00:20.845657+00:00,011019,,0.18,233.93,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T20:07:18.000Z,2019-10-23T20:07:18.000Z,0bf2649b47e814a72f2f1b4846ff6e0d2dde28ae,,,
ObjectId(5db0b379620444f3d7c9e1a8),2019-10-22T17:02:21.238442+00:00,011019,,0.16,233.64,0.23,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T20:09:29.000Z,2019-10-23T20:09:29.000Z,40d066331edc2147bad5b4dc69033c017eda5fce,,,
ObjectId(5db0b3fa620444f3d7c9e1a9),2019-10-22T17:04:21.650259+00:00,011019,,0.17,233.78,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T20:11:38.000Z,2019-10-23T20:11:38.000Z,2d2abf003eefcba9f0bf9646b6e139bc3aa3b167,,,
ObjectId(5db0b47c620444f3d7c9e1aa),2019-10-22T17:06:22.155172+00:00,011019,,0.17,233.73,0.02,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T20:13:48.000Z,2019-10-23T20:13:48.000Z,0a774a4667a0ed135b01fcb59e7ea2a99050b2ce,,,
ObjectId(5db0b4ff620444f3d7c9e1ab),2019-10-22T17:08:22.487344+00:00,011019,,0.16,233.74,0.09,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T20:15:59.000Z,2019-10-23T20:15:59.000Z,3188fbf73d1b7325e30c03ef4d0c5add7e124465,,,
ObjectId(5db0b580620444f3d7c9e1ac),2019-10-22T17:10:22.948573+00:00,011019,,0.14,231.49,0.17,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T20:18:08.000Z,2019-10-23T20:18:08.000Z,b7ff77534e59223bf2167c0ea11c457701883652,,,
ObjectId(5db0b602620444f3d7c9e1ad),2019-10-22T17:12:23.321752+00:00,011019,,0.17,232.66,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T20:20:18.000Z,2019-10-23T20:20:18.000Z,4d5c21a12621e594041695785dd16ee9a547a161,,,
ObjectId(5db0b684620444f3d7c9e1ae),2019-10-22T17:14:23.716666+00:00,011019,,0.18,233.91,0.19,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T20:22:28.000Z,2019-10-23T20:22:28.000Z,ce66fc45df5a9d2e758d1b7c8b8ee4a0f507d61f,,,
ObjectId(5db0b707620444f3d7c9e1af),2019-10-22T17:16:24.182211+00:00,011019,,0.16,234.69,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T20:24:39.000Z,2019-10-23T20:24:39.000Z,17b4a7448a2410c47799018d8cd78336bd16f724,,,
ObjectId(5db0b788620444f3d7c9e1b0),2019-10-22T17:18:24.559890+00:00,011019,,0.16,232.53,0.1,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-10-23T20:26:48.000Z,2019-10-23T20:26:48.000Z,f871333526856232313c09dce7ce3769b3b5751b,,,
